,equity,benchmark,exposure
2022-03-25,1099856.057529289,1207685.409310304,0.028155209190170435
2022-03-28,1100070.9966134082,1209675.9587684432,0.028345094597463007
2022-03-29,1100152.5655031973,1216768.8155783978,0.028417136252754275
2022-03-30,1100627.3691509247,1227896.380667691,0.028836270921495644
2022-03-31,1100582.2722690364,1227698.52509051,0.028796477025947658
2022-04-01,1101094.1058983428,1243590.320467274,0.029247932193399967
2022-04-04,1101314.4727470735,1268062.672726188,0.02944217423722573
2022-04-05,1101682.1262298787,1268581.942998114,0.0297660689037632
2022-04-06,1101800.2912428852,1263422.0820508203,0.029870123791022215
2022-04-07,1101313.3523358312,1252982.8257656258,0.029441186848943368
2022-04-08,1101391.2619599705,1264617.2649678185,0.028592155225429298
2022-04-11,1101088.2210678665,1263224.2264736395,0.028324804894870204
2022-04-12,1101120.7215530444,1249970.1566496175,0.02835348468870028
2022-04-13,1100997.9160988647,1247814.6738808018,0.028245107106989874
2022-04-18,1100544.280799962,1230299.062166174,0.025100959149708803
2022-04-19,1100283.5622656178,1213863.2846939713,0.022072458603576057
2022-04-20,1100247.3914989165,1224055.2617549596,0.02204030911681164
2022-04-21,1100440.7241184248,1240841.4319559939,0.02221212346779664
2022-04-22,1100160.0936141007,1227727.3421355183,0.021962707854100167
2022-04-25,1099759.4717175139,1209441.0757032626,0.021606427080904933
2022-04-26,1100557.378293723,1228015.8345637594,0.02231576462327234
2022-04-27,1100278.9728843628,1216282.4675729761,0.02206837956322558
2022-04-28,1100848.9889360133,1229297.6296048611,0.022574749398387297
2022-04-29,1100330.4206966092,1218536.797635843,0.02211410441228138
2022-05-02,1100539.1152891645,1214658.6512351122,0.021846546097661127
2022-05-04,1100772.713760491,1186390.5789835358,0.022054123146672155
2022-05-05,1100327.534880081,1186567.8279586995,0.02122882188965198
2022-05-06,1100696.5509036311,1165981.8325435075,0.021556961600651608
2022-05-09,1101190.4792726238,1153288.1657009064,0.0219958327888843
2022-05-10,1100901.4701504915,1142094.6755840662,0.021739086718985026
2022-05-11,1100531.8544577986,1135158.5416417972,0.021410535951797326
2022-05-12,1100261.0788384823,1109890.742347203,0.021169703868139624
2022-05-13,1100541.7488075374,1110405.9073976332,0.021419333897371166
2022-05-16,1100487.9819126914,1118623.836381004,0.021371523067414504
2022-05-17,1100779.8589516215,1147872.7345918762,0.021631011083784856
2022-05-18,1100076.6670244476,1147225.7194863514,0.02100561724040481
2022-05-19,1099991.9886047621,1116950.5963961144,0.020930253330420118
2022-05-20,1100286.159169492,1145317.515941742,0.021192015689136978
2022-05-23,1100020.981776762,1140433.7512636636,0.020956058599624492
2022-05-24,1100096.458019885,1133134.989422615,0.02102322958086928
2022-05-25,1099954.4218120363,1119987.9773356356,0.02089681511742888
2022-05-26,1100033.3473404476,1131099.0410444068,0.020967064111627794
2022-05-27,1099887.1241918479,1143512.425901758,0.020836907775291447
2022-05-30,1100017.1778607413,1166727.7754376226,0.02095267301528193
2022-05-31,1100131.112723994,1163826.3497746917,0.021054067859976346
2022-06-01,1099842.3239354,1160801.3649941967,0.017708200528992493
2022-06-02,1099662.8713563427,1167811.7149015435,0.0175479015852038
2022-06-03,1099716.2598708498,1160389.2329538525,0.01759559721363348
2022-06-06,1099610.7746841537,1158427.4200461828,0.01750135558357248
2022-06-07,1099580.0827625613,1148659.8906900256,0.017473931686184833
2022-06-08,1099544.3582179747,1144645.7890127045,0.017442009102914085
2022-06-09,1099610.6233533896,1152080.5866248824,0.017501220370008994
2022-06-10,1099531.2626260836,1135978.6200064507,0.01743030668125907
2022-06-13,1099319.7737797527,1105905.4577148904,0.01724127839682718
2022-06-14,1099419.396536577,1103548.014147398,0.01441335989176808
2022-06-15,1099299.11206094,1102933.9213083775,0.01430551774862476
2022-06-16,1098881.6320122406,1078894.3076918246,0.013931039034571185
2022-06-17,1098527.8407844014,1071109.1978453542,0.01361346624717144
2022-06-20,1098308.4911177435,1067482.4358903256,0.013416469174742181
2022-06-21,1098365.0996314161,1091480.8363028439,0.0
2022-06-22,1098365.0996314161,1075477.7169784636,0.0
2022-06-23,1098365.0996314161,1086279.6816569767,0.0
2022-06-24,1098365.0996314161,1098124.3725953766,0.0
2022-06-27,1098365.0996314161,1108184.4996012703,0.0
2022-06-28,1098365.0996314161,1109808.3159391342,0.0
2022-06-29,1098365.0996314161,1105983.6984069245,0.0
2022-06-30,1098365.0996314161,1103486.1943413466,0.0
2022-07-01,1098365.0996314161,1104054.968754837,0.0
2022-07-04,1098365.0996314161,1110500.729964728,0.0
2022-07-05,1098365.0996314161,1109610.4603619534,0.0
2022-07-06,1098365.0996314161,1123577.6313081256,0.0
2022-07-07,1098365.0996314161,1134647.4818128624,0.0
2022-07-08,1098365.0996314161,1139811.4479816516,0.0
2022-07-11,1098365.0996314161,1144641.60329667,0.0
2022-07-12,1098365.0996314161,1135751.9473842615,0.0
2022-07-13,1098365.0996314161,1131461.7494377254,0.0
2022-07-14,1098365.0996314161,1129458.8038205605,0.0
2022-07-15,1098365.0996314161,1136675.1392535402,0.0
2022-07-18,1098365.0996314161,1152682.3637994162,0.0
2022-07-19,1098365.0996314161,1158225.5397420456,0.0
2022-07-20,1098365.0996314161,1167519.117251807,0.0
2022-07-21,1098365.0996314161,1176371.6651816764,0.0
2022-07-22,1098365.0996314161,1181712.8803256294,0.0
2022-07-25,1098365.0996314161,1177006.3646227145,0.0
2022-07-26,1098365.0996314161,1165627.4150877192,0.0
2022-07-27,1098365.0996314161,1175609.2209070397,0.0
2022-07-28,1098365.0996314161,1192634.37939475,0.0
2022-07-29,1098365.0996314161,1208835.2738017724,0.0
2022-08-01,1098365.0996314161,1223770.8745482143,0.0
2022-08-02,1098365.0996314161,1226223.0601882623,0.0
2022-08-03,1098365.0996314161,1226342.5945788699,0.0
2022-08-04,1098365.0996314161,1227529.5670528766,0.0
2022-08-05,1098365.0996314161,1228184.8730959317,0.0
2022-08-08,1098365.0996314161,1235846.3433302988,0.0
2022-08-10,1098365.0996314161,1235224.040048287,0.0
2022-08-11,1098365.0996314161,1244237.4160673379,0.0
2022-08-12,1098365.0996314161,1247979.5266969395,0.0
2022-08-16,1098365.0996314161,1259515.0381105419,0.0
2022-08-17,1098365.0996314161,1267638.144526818,0.0
2022-08-18,1098365.0996314161,1269744.1231540688,0.0
2022-08-19,1098365.0996314161,1255900.7528090782,0.0
2022-08-22,1098365.0996314161,1236538.7573558928,0.0
2022-08-23,1098365.0996314161,1243854.101072002,0.0
2022-08-24,1098365.0996314161,1247967.2110324528,0.0
2022-08-25,1098365.0996314161,1244690.7613117164,0.0
2022-08-26,1098365.0996314161,1248556.5115534214,0.0
2022-08-29,1098365.0996314161,1234148.3915218965,0.0
2022-08-30,1098365.0996314161,1263187.1184911008,0.0
2022-09-01,1098365.0996314161,1253802.9846248184,0.0
2022-09-02,1098365.0996314161,1253011.642810634,0.0
2022-09-05,1098365.0996314161,1260660.7973805144,0.0
2022-09-06,1098365.0996314161,1262198.0015942748,0.0
2022-09-07,1098365.0996314161,1262721.4575822353,0.0
2022-09-08,1098365.0996314161,1272719.7647820774,0.0
